 VARIABLES = X, Y, u, v
I= 71, J= 39
 2.30191539E+01  7.02752438E-01  1.16745808E+00 -4.16191302E-02
 2.39782853E+01  7.02752438E-01  1.18499760E+00 -2.79952367E-02
 2.49374167E+01  7.02752438E-01  1.20207843E+00 -2.51676070E-02
 2.58965481E+01  7.02752438E-01  1.20493196E+00 -4.29820808E-03
 2.68556795E+01  7.02752438E-01  1.20359154E+00  2.87710924E-02
 2.78148109E+01  7.02752438E-01  1.17027261E+00  7.64559994E-02
 2.87739424E+01  7.02752438E-01  1.12575327E+00  1.34309172E-01
 2.97330738E+01  7.02752438E-01  1.10772521E+00  1.40740427E-01
 3.06922052E+01  7.02752438E-01  1.12094479E+00  1.28841268E-01
 3.16513366E+01  7.02752438E-01  1.07876374E+00  1.12320138E-01
 3.26104680E+01  7.02752438E-01  1.10421029E+00  8.65228923E-02
 3.35695994E+01  7.02752438E-01  1.14460618E+00  4.35365850E-02
 3.45287308E+01  7.02752438E-01  1.18402310E+00 -6.09664278E-05
 3.54878622E+01  7.02752438E-01  1.21177358E+00 -1.78024900E-02
 3.64469937E+01  7.02752438E-01  1.23098904E+00 -2.42696681E-02
 3.74061251E+01  7.02752438E-01  1.24665267E+00 -3.19522199E-02
 3.83652565E+01  7.02752438E-01  1.27552468E+00 -4.01435051E-02
 3.93243879E+01  7.02752438E-01  1.26143888E+00 -2.24453738E-02
 4.02835193E+01  7.02752438E-01  1.25277778E+00 -1.19740863E-02
 4.12426507E+01  7.02752438E-01  1.24085231E+00 -5.00313197E-04
 4.22017821E+01  7.02752438E-01  1.21702337E+00  1.15081388E-02
 4.31609136E+01  7.02752438E-01  1.19221840E+00  1.21694813E-02
 4.41200450E+01  7.02752438E-01  1.17121517E+00  1.23328529E-02
 4.50791764E+01  7.02752438E-01  1.15559727E+00  8.15978616E-03
 4.60383078E+01  7.02752438E-01  1.16544865E+00  6.48154694E-03
 4.69974392E+01  7.02752438E-01  1.16451716E+00  1.18563268E-02
 4.79565706E+01  7.02752438E-01  1.18051750E+00  9.36616314E-06
 4.89157020E+01  7.02752438E-01  1.19110746E+00  1.66019336E-03
 4.98748334E+01  7.02752438E-01  1.20218774E+00 -1.26897244E-03
 5.08339649E+01  7.02752438E-01  1.19489452E+00 -9.25047645E-04
 5.17930963E+01  7.02752438E-01  1.20021924E+00 -1.95878729E-03
 5.27522277E+01  7.02752438E-01  1.19417264E+00 -2.39975211E-03
 5.37113591E+01  7.02752438E-01  1.18072543E+00  1.82775829E-03
 5.46704905E+01  7.02752438E-01  1.18879663E+00  6.98504026E-03
 5.56296219E+01  7.02752438E-01  1.15070488E+00  1.89646500E-03
 5.65887533E+01  7.02752438E-01  1.13645134E+00 -3.20288430E-03
 5.75478848E+01  7.02752438E-01  1.12212108E+00 -1.86590784E-02
 5.85070162E+01  7.02752438E-01  1.08864807E+00 -2.29004161E-02
 5.94661476E+01  7.02752438E-01  1.07884536E+00 -6.42588251E-02
 6.04252790E+01  7.02752438E-01  1.03853348E+00 -1.79114122E-01
 6.13844104E+01  7.02752438E-01  1.01123884E+00 -2.11437110E-01
 6.23435418E+01  7.02752438E-01  1.03755910E+00 -2.04832821E-01
 6.33026732E+01  7.02752438E-01  1.02692618E+00 -2.00760218E-01
 6.42618046E+01  7.02752438E-01  1.07675952E+00 -1.64885329E-01
 6.52209361E+01  7.02752438E-01  1.09245742E+00 -1.26377287E-01
 6.61800675E+01  7.02752438E-01  1.04733268E+00 -2.21385661E-02
 6.71391989E+01  7.02752438E-01  1.13365486E+00  1.44978186E-01
 0.00000000E+00  1.21239629E+00  1.19406925E+00  1.13791035E-03
 9.59131400E-01  1.21239629E+00  1.19241948E+00  1.97684932E-03
 1.91826280E+00  1.21239629E+00  1.19258326E+00  2.57835461E-03
 2.87739420E+00  1.21239629E+00  1.19049223E+00  2.08678042E-03
 3.83652560E+00  1.21239629E+00  1.19135238E+00  3.14268401E-04
 4.79565700E+00  1.21239629E+00  1.19277219E+00  1.20327704E-03
 5.75478840E+00  1.21239629E+00  1.19394619E+00  2.01811353E-03
 6.71391990E+00  1.21239629E+00  1.19287854E+00  1.28163938E-03
 7.67305130E+00  1.21239629E+00  1.19020487E+00  2.25113067E-03
 8.63218270E+00  1.21239629E+00  1.19227491E+00  2.94988982E-03
 9.59131410E+00  1.21239629E+00  1.18593526E+00  4.30528596E-03
 1.05504455E+01  1.21239629E+00  1.18380366E+00  2.16437914E-03
 1.15095769E+01  1.21239629E+00  1.19074816E+00  6.51964805E-04
 1.24687083E+01  1.21239629E+00  1.19612923E+00 -2.15187338E-03
 1.34278397E+01  1.21239629E+00  1.21021540E+00  1.22225673E-03
 1.43869712E+01  1.21239629E+00  1.20880380E+00  1.05074283E-03
 1.53461026E+01  1.21239629E+00  1.21109339E+00 -8.31068526E-04
 1.63052340E+01  1.21239629E+00  1.20904146E+00  4.64437829E-03
 1.72643654E+01  1.21239629E+00  1.19544194E+00  1.12617896E-02
 1.82234968E+01  1.21239629E+00  1.17249363E+00  2.72568054E-03
 1.91826282E+01  1.21239629E+00  1.16251515E+00  3.08089391E-04
 2.01417596E+01  1.21239629E+00  1.13680059E+00 -6.35486610E-03
 2.11008911E+01  1.21239629E+00  1.14326234E+00 -1.49572817E-02
 2.20600225E+01  1.21239629E+00  1.14644299E+00 -2.87714703E-02
 2.30191539E+01  1.21239629E+00  1.15732338E+00 -3.71617306E-02
 2.39782853E+01  1.21239629E+00  1.18276572E+00 -3.98673505E-02
 2.49374167E+01  1.21239629E+00  1.21160919E+00 -3.67366156E-02
 2.58965481E+01  1.21239629E+00  1.21714787E+00 -2.07862255E-02
 2.68556795E+01  1.21239629E+00  1.22403971E+00  3.18875238E-02
 2.78148109E+01  1.21239629E+00  1.21053706E+00  8.12915855E-02
 2.87739424E+01  1.21239629E+00  1.15388771E+00  1.32363369E-01
 2.97330738E+01  1.21239629E+00  1.09077138E+00  1.62049232E-01
 3.06922052E+01  1.21239629E+00  1.07174035E+00  1.44296668E-01
 3.16513366E+01  1.21239629E+00  1.08285044E+00  1.00140291E-01
 3.26104680E+01  1.21239629E+00  1.08599926E+00  6.53162421E-02
 3.35695994E+01  1.21239629E+00  1.12441932E+00  3.34319605E-02
 3.45287308E+01  1.21239629E+00  1.16498159E+00 -1.29961159E-02
 3.54878622E+01  1.21239629E+00  1.19811978E+00 -3.40909816E-02
 3.64469937E+01  1.21239629E+00  1.22495632E+00 -4.48997406E-02
 3.74061251E+01  1.21239629E+00  1.23805362E+00 -4.67778972E-02
 3.83652565E+01  1.21239629E+00  1.27147555E+00 -4.56437032E-02
 3.93243879E+01  1.21239629E+00  1.26542930E+00 -4.16821401E-02
 4.02835193E+01  1.21239629E+00  1.26000074E+00 -1.59233542E-02
 4.12426507E+01  1.21239629E+00  1.24226778E+00  2.06495778E-03
 4.22017821E+01  1.21239629E+00  1.21348213E+00  2.36181129E-02
 4.31609136E+01  1.21239629E+00  1.18541212E+00  1.02490075E-02
 4.41200450E+01  1.21239629E+00  1.18433290E+00  1.31434061E-02
 4.50791764E+01  1.21239629E+00  1.14913746E+00  1.29150724E-02
 4.60383078E+01  1.21239629E+00  1.15357162E+00  3.72919321E-03
 4.69974392E+01  1.21239629E+00  1.16284882E+00  6.86496391E-03
 4.79565706E+01  1.21239629E+00  1.17225141E+00  2.29708755E-03
 4.89157020E+01  1.21239629E+00  1.17478119E+00  1.64485856E-04
 4.98748334E+01  1.21239629E+00  1.19257018E+00 -1.98404722E-03
 5.08339649E+01  1.21239629E+00  1.20345035E+00  2.35471469E-03
 5.17930963E+01  1.21239629E+00  1.21058110E+00  9.64985988E-04
 5.27522277E+01  1.21239629E+00  1.20068150E+00  7.34634568E-03
 5.37113591E+01  1.21239629E+00  1.18839576E+00  8.31523820E-03
 5.46704905E+01  1.21239629E+00  1.18604439E+00  6.19217159E-03
 5.56296219E+01  1.21239629E+00  1.15748093E+00 -2.87794829E-03
 5.65887533E+01  1.21239629E+00  1.14284961E+00  4.24414954E-04
 5.75478848E+01  1.21239629E+00  1.09888724E+00 -8.03824471E-03
 5.85070162E+01  1.21239629E+00  1.07165937E+00 -6.38602021E-02
 5.94661476E+01  1.21239629E+00  1.04457221E+00 -9.44193506E-02
 6.04252790E+01  1.21239629E+00  1.02092904E+00 -1.36481645E-01
 6.13844104E+01  1.21239629E+00  1.01140083E+00 -1.84927573E-01
 6.23435418E+01  1.21239629E+00  1.02481752E+00 -2.15816222E-01
 6.33026732E+01  1.21239629E+00  1.02790012E+00 -2.10746612E-01
 6.42618046E+01  1.21239629E+00  1.02270426E+00 -1.93233649E-01
 6.52209361E+01  1.21239629E+00  8.95202832E-01 -1.99454046E-01
 6.61800675E+01  1.21239629E+00  8.99275686E-01 -8.67169455E-02
 6.71391989E+01  1.21239629E+00  1.03418705E+00  4.19058046E-02
 0.00000000E+00  1.72204014E+00  1.19132191E+00  6.59932456E-04
 9.59131400E-01  1.72204014E+00  1.19025693E+00  1.05546015E-03
 1.91826280E+00  1.72204014E+00  1.19065362E+00  1.73881380E-03
 2.87739420E+00  1.72204014E+00  1.18874948E+00  2.89262579E-03
 3.83652560E+00  1.72204014E+00  1.18951976E+00  5.85155585E-04
 4.79565700E+00  1.72204014E+00  1.18918284E+00  1.89640088E-03
 5.75478840E+00  1.72204014E+00  1.18885752E+00  2.13024750E-03
 6.71391990E+00  1.72204014E+00  1.19044751E+00  1.39782016E-03
 7.67305130E+00  1.72204014E+00  1.18889962E+00  1.63297333E-03
 8.63218270E+00  1.72204014E+00  1.18936559E+00  2.98386573E-03
 9.59131410E+00  1.72204014E+00  1.18171501E+00  6.30902502E-03
 1.05504455E+01  1.72204014E+00  1.17907694E+00  5.82075866E-03
 1.15095769E+01  1.72204014E+00  1.18669392E+00 -2.81647077E-03
 1.24687083E+01  1.72204014E+00  1.18637463E+00 -4.70608715E-03
 1.34278397E+01  1.72204014E+00  1.20767806E+00 -6.17325629E-03
 1.43869712E+01  1.72204014E+00  1.21183311E+00  7.20786734E-04
 1.53461026E+01  1.72204014E+00  1.21085789E+00 -1.91986149E-03
 1.63052340E+01  1.72204014E+00  1.21081081E+00  4.04584803E-03
 1.72643654E+01  1.72204014E+00  1.19178587E+00  1.98617594E-02
 1.82234968E+01  1.72204014E+00  1.16181066E+00  1.21551178E-02
 1.91826282E+01  1.72204014E+00  1.14980106E+00  1.00467458E-02
 2.01417596E+01  1.72204014E+00  1.14143246E+00  5.88546647E-03
 2.11008911E+01  1.72204014E+00  1.12396436E+00 -1.49520600E-02
 2.20600225E+01  1.72204014E+00  1.12719286E+00 -2.85558142E-02
 2.30191539E+01  1.72204014E+00  1.13945050E+00 -3.23139587E-02
 2.39782853E+01  1.72204014E+00  1.19399104E+00 -5.63470897E-02
 2.49374167E+01  1.72204014E+00  1.21862372E+00 -6.06562037E-02
 2.58965481E+01  1.72204014E+00  1.23443564E+00 -3.56869952E-02
 2.68556795E+01  1.72204014E+00  1.23265315E+00  2.65913986E-02
 2.78148109E+01  1.72204014E+00  1.22193424E+00  8.69857974E-02
 2.87739424E+01  1.72204014E+00  1.16889031E+00  1.43934192E-01
 2.97330738E+01  1.72204014E+00  1.11662619E+00  1.67690824E-01
 3.06922052E+01  1.72204014E+00  1.07835488E+00  1.55954811E-01
 3.16513366E+01  1.72204014E+00  1.05894326E+00  9.24351131E-02
 3.26104680E+01  1.72204014E+00  1.05739634E+00  5.27083704E-02
 3.35695994E+01  1.72204014E+00  1.08388722E+00  1.76540952E-02
 3.45287308E+01  1.72204014E+00  1.13458101E+00 -2.90508956E-02
 3.54878622E+01  1.72204014E+00  1.17291528E+00 -4.13860632E-02
 3.64469937E+01  1.72204014E+00  1.21544766E+00 -5.12358344E-02
 3.74061251E+01  1.72204014E+00  1.23948497E+00 -4.84232280E-02
 3.83652565E+01  1.72204014E+00  1.27510566E+00 -6.53330607E-02
 3.93243879E+01  1.72204014E+00  1.27892348E+00 -5.24392535E-02
 4.02835193E+01  1.72204014E+00  1.26332514E+00 -2.41877894E-02
 4.12426507E+01  1.72204014E+00  1.24833280E+00  7.27093016E-03
 4.22017821E+01  1.72204014E+00  1.22789827E+00  1.48705330E-02
 4.31609136E+01  1.72204014E+00  1.20330624E+00  2.13461255E-02
 4.41200450E+01  1.72204014E+00  1.17152491E+00  2.21805673E-02
 4.50791764E+01  1.72204014E+00  1.15195832E+00  1.25431071E-02
 4.60383078E+01  1.72204014E+00  1.13631208E+00  9.66028130E-03
 4.69974392E+01  1.72204014E+00  1.16183704E+00  5.80750824E-04
 4.79565706E+01  1.72204014E+00  1.16413183E+00  1.23825414E-04
 4.89157020E+01  1.72204014E+00  1.17537982E+00  2.32007964E-03
 4.98748334E+01  1.72204014E+00  1.20882840E+00 -4.06458886E-04
 5.08339649E+01  1.72204014E+00  1.18929709E+00  2.69989682E-03
 5.17930963E+01  1.72204014E+00  1.21180267E+00  5.37946675E-03
 5.27522277E+01  1.72204014E+00  1.20398529E+00  4.10222257E-03
 5.37113591E+01  1.72204014E+00  1.19344018E+00  1.59071939E-02
 5.46704905E+01  1.72204014E+00  1.17600652E+00  1.21086645E-02
 5.56296219E+01  1.72204014E+00  1.15423658E+00 -5.12717007E-05
 5.65887533E+01  1.72204014E+00  1.10775766E+00  1.52397075E-02
 5.75478848E+01  1.72204014E+00  1.06580942E+00 -1.06425648E-02
 5.85070162E+01  1.72204014E+00  1.03390220E+00 -3.80627730E-02
 5.94661476E+01  1.72204014E+00  1.01339656E+00 -6.18792732E-02
 6.04252790E+01  1.72204014E+00  1.00781161E+00 -7.42218050E-02
 6.13844104E+01  1.72204014E+00  9.98441266E-01 -1.60801078E-01
 6.23435418E+01  1.72204014E+00  9.71091579E-01 -2.06386917E-01
 6.33026732E+01  1.72204014E+00  8.95474464E-01 -2.49753360E-01
 6.42618046E+01  1.72204014E+00  7.65963360E-01 -2.95721940E-01
 6.52209361E+01  1.72204014E+00  7.27037502E-01 -2.90086284E-01
 6.61800675E+01  1.72204014E+00  7.13426958E-01 -2.36925391E-01
 6.71391989E+01  1.72204014E+00  7.91393103E-01 -7.15037200E-02
 0.00000000E+00  2.23168400E+00  1.18851397E+00  9.96322013E-04
 9.59131400E-01  2.23168400E+00  1.18826372E+00 -2.90944323E-04
 1.91826280E+00  2.23168400E+00  1.18643849E+00  1.08688251E-05
 2.87739420E+00  2.23168400E+00  1.18458813E+00  2.34395011E-03
 3.83652560E+00  2.23168400E+00  1.18531180E+00  8.59260560E-04
 4.79565700E+00  2.23168400E+00  1.18524214E+00  1.45952138E-03
 5.75478840E+00  2.23168400E+00  1.18532827E+00  8.30032721E-04
 6.71391990E+00  2.23168400E+00  1.18989621E+00  8.91835942E-04
 7.67305130E+00  2.23168400E+00  1.18658301E+00  1.41786502E-03
 8.63218270E+00  2.23168400E+00  1.17881142E+00  1.88112792E-03
 9.59131410E+00  2.23168400E+00  1.17596487E+00  5.14415254E-03
 1.05504455E+01  2.23168400E+00  1.17251363E+00  5.66136369E-03
 1.15095769E+01  2.23168400E+00  1.18127548E+00 -1.89992249E-03
 1.24687083E+01  2.23168400E+00  1.17792384E+00 -7.35213517E-03
 1.34278397E+01  2.23168400E+00  1.19462715E+00 -9.55935120E-03
 1.43869712E+01  2.23168400E+00  1.20203022E+00 -7.95114361E-03
 1.53461026E+01  2.23168400E+00  1.21247181E+00 -3.52007444E-03
 1.63052340E+01  2.23168400E+00  1.21400216E+00  5.65000827E-03
 1.72643654E+01  2.23168400E+00  1.19330635E+00  2.07915397E-02
 1.82234968E+01  2.23168400E+00  1.15127269E+00  1.89712350E-02
 1.91826282E+01  2.23168400E+00  1.13588837E+00  2.23805815E-02
 2.01417596E+01  2.23168400E+00  1.13087579E+00  1.09417130E-02
 2.11008911E+01  2.23168400E+00  1.10105209E+00 -9.63014530E-03
 2.20600225E+01  2.23168400E+00  1.10680719E+00 -3.08247723E-02
 2.30191539E+01  2.23168400E+00  1.12450060E+00 -4.56517749E-02
 2.39782853E+01  2.23168400E+00  1.19070489E+00 -7.45835221E-02
 2.49374167E+01  2.23168400E+00  1.21922075E+00 -6.56438374E-02
 2.58965481E+01  2.23168400E+00  1.23710118E+00 -4.69304303E-02
 2.68556795E+01  2.23168400E+00  1.24793985E+00  2.69596394E-02
 2.78148109E+01  2.23168400E+00  1.23410501E+00  1.04386441E-01
 2.87739424E+01  2.23168400E+00  1.18727175E+00  1.56072957E-01
 2.97330738E+01  2.23168400E+00  1.11262669E+00  1.80028341E-01
 3.06922052E+01  2.23168400E+00  1.06394858E+00  1.56722794E-01
 3.16513366E+01  2.23168400E+00  1.02023608E+00  9.68195335E-02
 3.26104680E+01  2.23168400E+00  1.02929525E+00  4.92055576E-02
 3.35695994E+01  2.23168400E+00  1.05525166E+00  3.41482257E-03
 3.45287308E+01  2.23168400E+00  1.09192758E+00 -3.93083008E-02
 3.54878622E+01  2.23168400E+00  1.13847199E+00 -5.77898529E-02
 3.64469937E+01  2.23168400E+00  1.18632125E+00 -6.94902242E-02
 3.74061251E+01  2.23168400E+00  1.24057247E+00 -8.56454905E-02
 3.83652565E+01  2.23168400E+00  1.28264146E+00 -9.57051410E-02
 3.93243879E+01  2.23168400E+00  1.28403955E+00 -7.14525834E-02
 4.02835193E+01  2.23168400E+00  1.30364197E+00 -3.62357776E-02
 4.12426507E+01  2.23168400E+00  1.27183527E+00  1.05048663E-02
 4.22017821E+01  2.23168400E+00  1.22703529E+00  3.33616585E-02
 4.31609136E+01  2.23168400E+00  1.19863509E+00  4.11151096E-02
 4.41200450E+01  2.23168400E+00  1.16247559E+00  3.97160693E-02
 4.50791764E+01  2.23168400E+00  1.12915668E+00  3.13900029E-02
 4.60383078E+01  2.23168400E+00  1.12365859E+00  1.81450694E-02
 4.69974392E+01  2.23168400E+00  1.14785271E+00 -1.97272291E-03
 4.79565706E+01  2.23168400E+00  1.16271195E+00  1.11687292E-03
 4.89157020E+01  2.23168400E+00  1.18006421E+00  1.60355286E-03
 4.98748334E+01  2.23168400E+00  1.19758957E+00 -4.01142325E-03
 5.08339649E+01  2.23168400E+00  1.20575891E+00 -9.31128151E-03
 5.17930963E+01  2.23168400E+00  1.21519438E+00 -2.11142763E-03
 5.27522277E+01  2.23168400E+00  1.21541770E+00  4.24837752E-03
 5.37113591E+01  2.23168400E+00  1.20734603E+00  2.74579137E-03
 5.46704905E+01  2.23168400E+00  1.17569563E+00  4.31690471E-03
 5.56296219E+01  2.23168400E+00  1.16164591E+00  5.44854421E-03
 5.65887533E+01  2.23168400E+00  1.08885333E+00  6.66778466E-04
 5.75478848E+01  2.23168400E+00  1.04055621E+00 -8.80338980E-03
 5.85070162E+01  2.23168400E+00  1.04880837E+00 -2.45958694E-02
 5.94661476E+01  2.23168400E+00  1.01512337E+00 -3.70042853E-02
 6.04252790E+01  2.23168400E+00  9.41004657E-01 -6.67927260E-02
 6.13844104E+01  2.23168400E+00  9.32946601E-01 -1.19143478E-01
 6.23435418E+01  2.23168400E+00  8.68091265E-01 -1.85216421E-01
 6.33026732E+01  2.23168400E+00  7.01183075E-01 -2.02300951E-01
 6.42618046E+01  2.23168400E+00  5.94335653E-01 -2.64622940E-01
 6.52209361E+01  2.23168400E+00  5.81598989E-01 -3.58747899E-01
 6.61800675E+01  2.23168400E+00  5.93871443E-01 -3.41470764E-01
 6.71391989E+01  2.23168400E+00  7.11124259E-01 -1.60496964E-01
 0.00000000E+00  2.74132785E+00  1.18188013E+00  1.93448864E-05
 9.59131400E-01  2.74132785E+00  1.17924548E+00 -2.69910839E-03
 1.91826280E+00  2.74132785E+00  1.17447104E+00 -3.21738877E-03
 2.87739420E+00  2.74132785E+00  1.17643371E+00  8.89257141E-04
 3.83652560E+00  2.74132785E+00  1.17773094E+00  1.74904463E-03
 4.79565700E+00  2.74132785E+00  1.17458255E+00  5.35939874E-04
 5.75478840E+00  2.74132785E+00  1.17748297E+00 -3.45536891E-05
 6.71391990E+00  2.74132785E+00  1.18303838E+00  4.02077894E-04
 7.67305130E+00  2.74132785E+00  1.16942495E+00  2.84326222E-03
 8.63218270E+00  2.74132785E+00  1.16824138E+00  3.12522285E-03
 9.59131410E+00  2.74132785E+00  1.16347794E+00  5.19361935E-03
 1.05504455E+01  2.74132785E+00  1.15979877E+00  5.11178848E-03
 1.15095769E+01  2.74132785E+00  1.17072056E+00 -5.78893089E-03
 1.24687083E+01  2.74132785E+00  1.16468050E+00 -1.42590312E-02
 1.34278397E+01  2.74132785E+00  1.18996172E+00 -1.86500589E-02
 1.43869712E+01  2.74132785E+00  1.19906086E+00 -1.44935806E-02
 1.53461026E+01  2.74132785E+00  1.21638647E+00 -4.71882676E-03
 1.63052340E+01  2.74132785E+00  1.21344077E+00  5.65517527E-03
 1.72643654E+01  2.74132785E+00  1.18013597E+00  2.44383007E-02
 1.82234968E+01  2.74132785E+00  1.14826045E+00  3.44317814E-02
 1.91826282E+01  2.74132785E+00  1.11923348E+00  3.90737456E-02
 2.01417596E+01  2.74132785E+00  1.09175960E+00  1.88314429E-02
 2.11008911E+01  2.74132785E+00  1.07300667E+00 -1.13308468E-02
 2.20600225E+01  2.74132785E+00  1.08191509E+00 -3.93023394E-02
 2.30191539E+01  2.74132785E+00  1.10383711E+00 -7.31770386E-02
 2.39782853E+01  2.74132785E+00  1.15966308E+00 -1.14900045E-01
 2.49374167E+01  2.74132785E+00  1.21237961E+00 -8.99660014E-02
 2.58965481E+01  2.74132785E+00  1.24491274E+00 -5.97453997E-02
 2.68556795E+01  2.74132785E+00  1.26836858E+00  2.82816207E-02
 2.78148109E+01  2.74132785E+00  1.24644549E+00  1.01702822E-01
 2.87739424E+01  2.74132785E+00  1.18229330E+00  1.75508046E-01
 2.97330738E+01  2.74132785E+00  1.10348324E+00  1.84969770E-01
 3.06922052E+01  2.74132785E+00  1.04659301E+00  1.60821999E-01
 3.16513366E+01  2.74132785E+00  9.97180425E-01  1.02325942E-01
 3.26104680E+01  2.74132785E+00  9.98069147E-01  5.11542169E-02
 3.35695994E+01  2.74132785E+00  1.02174250E+00 -1.44377158E-03
 3.45287308E+01  2.74132785E+00  1.06206349E+00 -4.41205361E-02
 3.54878622E+01  2.74132785E+00  1.12169704E+00 -8.67936020E-02
 3.64469937E+01  2.74132785E+00  1.16924343E+00 -1.17944511E-01
 3.74061251E+01  2.74132785E+00  1.20291662E+00 -1.33557917E-01
 3.83652565E+01  2.74132785E+00  1.25726001E+00 -1.21139854E-01
 3.93243879E+01  2.74132785E+00  1.26817938E+00 -7.66487291E-02
 4.02835193E+01  2.74132785E+00  1.26796042E+00 -3.39162715E-02
 4.12426507E+01  2.74132785E+00  1.25100986E+00  1.36564790E-02
 4.22017821E+01  2.74132785E+00  1.20698785E+00  3.53787012E-02
 4.31609136E+01  2.74132785E+00  1.16895039E+00  5.07475132E-02
 4.41200450E+01  2.74132785E+00  1.15163739E+00  5.77049751E-02
 4.50791764E+01  2.74132785E+00  1.10184691E+00  4.47815112E-02
 4.60383078E+01  2.74132785E+00  1.06746926E+00  2.24922112E-02
 4.69974392E+01  2.74132785E+00  1.10599534E+00 -1.54025360E-02
 4.79565706E+01  2.74132785E+00  1.12336629E+00 -1.15216457E-02
 4.89157020E+01  2.74132785E+00  1.16592977E+00 -1.11697184E-02
 4.98748334E+01  2.74132785E+00  1.19092372E+00 -1.26455123E-02
 5.08339649E+01  2.74132785E+00  1.19255322E+00 -8.43019380E-03
 5.17930963E+01  2.74132785E+00  1.18766605E+00  3.92189903E-03
 5.27522277E+01  2.74132785E+00  1.20029100E+00 -8.47658410E-04
 5.37113591E+01  2.74132785E+00  1.19372443E+00  1.54343913E-02
 5.46704905E+01  2.74132785E+00  1.16801578E+00  4.69810434E-02
 5.56296219E+01  2.74132785E+00  1.13453176E+00  5.54547804E-02
 5.65887533E+01  2.74132785E+00  1.09337536E+00  8.62221602E-03
 5.75478848E+01  2.74132785E+00  1.03782678E+00  7.59046316E-03
 5.85070162E+01  2.74132785E+00  9.76507442E-01 -1.39291878E-02
 5.94661476E+01  2.74132785E+00  9.33743162E-01 -1.62070407E-02
 6.04252790E+01  2.74132785E+00  9.42282418E-01 -1.68610463E-02
 6.13844104E+01  2.74132785E+00  8.50101742E-01 -2.79241985E-02
 6.23435418E+01  2.74132785E+00  7.48259537E-01 -9.77189196E-02
 6.33026732E+01  2.74132785E+00  5.10630174E-01 -1.04565355E-01
 6.42618046E+01  2.74132785E+00  5.00435297E-01 -2.14818197E-01
 6.52209361E+01  2.74132785E+00  5.26146857E-01 -3.37643765E-01
 6.61800675E+01  2.74132785E+00  6.15030264E-01 -2.85180915E-01
 6.71391989E+01  2.74132785E+00  7.16867114E-01 -2.02244510E-01
 0.00000000E+00  3.25097170E+00  1.16893529E+00  7.38379188E-04
 9.59131400E-01  3.25097170E+00  1.16535225E+00  2.87698751E-04
 1.91826280E+00  3.25097170E+00  1.16087830E+00 -2.05852582E-03
 2.87739420E+00  3.25097170E+00  1.16551172E+00 -1.04877368E-03
 3.83652560E+00  3.25097170E+00  1.16341521E+00  4.21228899E-04
 4.79565700E+00  3.25097170E+00  1.15840515E+00 -2.16371910E-03
 5.75478840E+00  3.25097170E+00  1.15913248E+00 -1.48245718E-03
 6.71391990E+00  3.25097170E+00  1.16258276E+00 -1.45466615E-03
 7.67305130E+00  3.25097170E+00  1.16713765E+00  6.12369640E-03
 8.63218270E+00  3.25097170E+00  1.15526862E+00  2.84647875E-03
 9.59131410E+00  3.25097170E+00  1.15070227E+00  5.17676045E-03
 1.05504455E+01  3.25097170E+00  1.14529173E+00  6.08831997E-03
 1.15095769E+01  3.25097170E+00  1.14443512E+00 -8.10750297E-03
 1.24687083E+01  3.25097170E+00  1.13871060E+00 -2.11443290E-02
 1.34278397E+01  3.25097170E+00  1.15141694E+00 -2.60125554E-02
 1.43869712E+01  3.25097170E+00  1.17081204E+00 -2.42230256E-02
 1.53461026E+01  3.25097170E+00  1.20078487E+00 -9.79606734E-03
 1.63052340E+01  3.25097170E+00  1.20144410E+00  1.04024488E-02
 1.72643654E+01  3.25097170E+00  1.18033696E+00  3.92014528E-02
 1.82234968E+01  3.25097170E+00  1.12157389E+00  5.61038740E-02
 1.91826282E+01  3.25097170E+00  1.07186277E+00  5.93241823E-02
 2.01417596E+01  3.25097170E+00  1.03478692E+00  1.85677933E-02
 2.11008911E+01  3.25097170E+00  1.03430111E+00 -1.31949735E-02
 2.20600225E+01  3.25097170E+00  1.04154087E+00 -5.45717303E-02
 2.30191539E+01  3.25097170E+00  1.06478855E+00 -8.53566810E-02
 2.39782853E+01  3.25097170E+00  1.12471287E+00 -1.29079422E-01
 2.49374167E+01  3.25097170E+00  1.15248117E+00 -1.16061214E-01
 2.58965481E+01  3.25097170E+00  1.20515870E+00 -8.19885228E-02
 2.68556795E+01  3.25097170E+00  1.24449363E+00  1.65620399E-02
 2.78148109E+01  3.25097170E+00  1.22004814E+00  1.00692386E-01
 2.87739424E+01  3.25097170E+00  1.19025629E+00  1.83728058E-01
 2.97330738E+01  3.25097170E+00  1.10507543E+00  2.06441942E-01
 3.06922052E+01  3.25097170E+00  1.01409017E+00  1.79594494E-01
 3.16513366E+01  3.25097170E+00  9.79024394E-01  1.25387195E-01
 3.26104680E+01  3.25097170E+00  9.60751093E-01  4.91185852E-02
 3.35695994E+01  3.25097170E+00  9.87417798E-01 -1.29990719E-02
 3.45287308E+01  3.25097170E+00  1.01932115E+00 -5.25651472E-02
 3.54878622E+01  3.25097170E+00  1.09328209E+00 -1.29686496E-01
 3.64469937E+01  3.25097170E+00  1.10074504E+00 -1.51072969E-01
 3.74061251E+01  3.25097170E+00  1.14211094E+00 -1.44352607E-01
 3.83652565E+01  3.25097170E+00  1.15783654E+00 -1.32727651E-01
